aX,aY,aZ,gX,gY,gZ
-0.048,-0.086,-1.018,2.075,0.122,0.244
-0.047,-0.074,-1.016,1.221,-0.061,0.061
-1.070,0.145,-2.047,-26.978,447.327,-40.771
-1.047,-0.021,-2.551,-47.119,429.443,-50.598
-1.012,-0.157,-2.950,-53.040,392.639,-53.467
-0.979,-0.249,-3.031,-52.979,330.688,-47.119
-0.963,-0.351,-2.784,-45.166,263.550,-40.161
-0.918,-0.344,-2.575,-30.762,215.881,-31.128
-0.857,-0.328,-2.516,-15.137,187.134,-22.766
-0.759,-0.232,-2.571,-9.460,163.391,-14.282
-0.676,-0.167,-2.509,-12.573,131.531,-8.118
-0.578,-0.079,-2.368,-19.714,96.436,-3.784
-0.505,-0.121,-2.146,-31.799,64.636,-3.845
-0.419,0.027,-1.938,-33.264,39.978,2.380
-0.384,0.026,-1.711,-27.710,21.301,7.446
-0.362,0.072,-1.545,-20.264,11.597,8.484
-0.329,0.124,-1.377,-13.489,5.493,7.385
-0.335,0.084,-1.233,-8.240,3.235,0.244
-0.273,0.162,-1.162,1.831,4.517,0.244
-0.231,0.087,-1.130,6.287,5.432,-6.531
-0.211,-0.021,-1.095,5.920,4.517,-12.878
-0.180,-0.076,-1.095,0.916,3.723,-13.245
-0.173,-0.118,-1.081,-4.272,1.160,-11.780
-0.175,-0.156,-1.032,-9.155,-2.686,-10.010
-0.153,-0.154,-0.984,-11.780,-5.005,-6.775
-0.153,-0.139,-0.996,-11.475,-3.601,-4.211
-0.153,-0.122,-1.005,-11.353,-2.686,-3.357
-0.149,-0.091,-0.987,-10.986,-4.517,-2.380
-0.149,-0.093,-0.952,-11.353,-6.287,-2.563
-0.161,-0.100,-0.931,-13.062,-6.348,-2.808
-0.164,-0.083,-0.974,-12.817,-4.333,-2.563
-0.165,-0.095,-0.973,-11.292,-4.272,-3.479
-0.168,-0.096,-0.962,-9.705,-5.188,-4.089
-0.172,-0.117,-0.929,-7.812,-5.188,-4.761
-0.162,-0.146,-0.917,-5.493,-4.456,-5.615
-0.156,-0.171,-0.934,-4.456,-2.502,-5.127
-0.154,-0.173,-0.951,-3.235,-1.099,-3.784
-0.140,-0.153,-0.961,-1.404,-1.099,-2.563
-0.131,-0.151,-0.934,-1.526,-1.587,-1.465
-0.136,-0.132,-0.952,0.122,0.061,-0.488
-0.128,-0.117,-0.973,0.793,1.587,0.549
-0.123,-0.130,-0.949,1.160,1.221,0.793
-0.121,-0.110,-0.953,3.479,1.221,1.465
-0.122,-0.078,-0.949,3.601,2.258,2.319
-0.121,-0.083,-0.966,3.967,3.540,1.038
-0.117,-0.088,-0.964,4.761,3.723,0.610
-0.111,-0.082,-0.960,4.150,3.845,0.366
-0.110,-0.091,-0.962,2.441,4.761,0.061
-0.106,-0.098,-0.987,0.610,6.348,0.549
-0.109,-0.081,-1.001,0.244,7.202,1.648
-0.105,-0.067,-1.007,0.549,7.141,2.197
-0.113,-0.047,-1.010,1.465,7.019,2.380
-0.116,-0.047,-1.009,2.136,6.836,1.343
-0.119,-0.043,-1.026,2.563,7.507,0.305
-0.127,-0.061,-1.031,1.648,7.080,-1.099
-0.132,-0.073,-1.033,1.343,7.202,-1.526
-0.131,-0.083,-1.039,1.038,7.141,-1.465
-0.132,-0.090,-1.064,0.061,7.446,-1.099
-0.141,-0.091,-1.054,0.244,6.470,-0.366
-0.143,-0.076,-1.037,2.319,5.249,0.549
-0.146,-0.057,-1.048,4.028,4.761,0.854
-0.152,-0.049,-1.030,2.808,4.395,0.610
-0.158,-0.043,-1.077,1.099,4.944,-0.122
-0.159,-0.050,-1.049,1.038,2.625,-1.038
-0.161,-0.055,-1.041,0.732,1.770,-1.343
-0.159,-0.064,-1.031,0.244,1.648,-2.136
-0.159,-0.063,-1.035,-1.282,1.587,-2.441
-0.159,-0.063,-1.033,-2.502,1.587,-2.563
-0.157,-0.088,-1.027,-2.441,1.282,-3.113
-0.160,-0.082,-1.028,-0.488,1.648,-2.747
-0.162,-0.077,-1.035,-0.122,2.075,-2.380
-0.162,-0.076,-1.020,0.244,2.014,-2.747
-0.157,-0.090,-1.027,0.610,1.831,-3.113
-0.158,-0.086,-1.031,0.732,1.282,-3.113
-0.155,-0.099,-1.025,-0.732,0.122,-3.357
-0.152,-0.115,-1.016,-1.526,-0.366,-3.723
-0.147,-0.122,-1.012,-0.732,-0.854,-3.662
-0.144,-0.116,-1.002,0.305,-1.770,-2.869
-0.145,-0.108,-0.996,0.244,-2.319,-2.502
-0.153,-0.100,-0.986,0.122,-2.136,-2.197
-0.150,-0.093,-0.987,-0.366,-1.343,-2.136
-0.151,-0.103,-0.990,-0.793,-0.793,-2.625
-0.147,-0.099,-0.996,-1.831,-0.061,-2.563
-0.147,-0.120,-0.995,-1.892,0.183,-2.869
-0.147,-0.127,-0.999,-1.160,0.366,-2.808
-0.146,-0.137,-0.994,-0.488,0.366,-2.258
-0.149,-0.132,-0.994,0.427,0.427,-1.343
-0.151,-0.118,-0.990,-0.061,0.427,-0.427
-0.148,-0.112,-1.009,-1.160,0.732,-0.183
-0.148,-0.115,-1.012,-2.869,0.244,-0.305
-0.151,-0.129,-0.993,-4.272,-0.671,-0.122
-0.153,-0.129,-0.983,-3.418,-0.427,0.977
-0.151,-0.116,-1.000,-0.916,0.671,2.136
-0.154,-0.093,-1.010,-0.244,1.099,2.686
-0.154,-0.102,-1.010,-1.160,0.366,2.319
-0.153,-0.098,-1.014,-1.282,-0.061,2.014
-0.151,-0.099,-1.006,-1.648,-0.610,1.526
-0.151,-0.113,-0.996,-1.892,-1.160,1.221
-0.148,-0.110,-0.999,-0.977,-0.854,1.709
-0.149,-0.101,-0.998,-0.854,-0.977,2.319
-0.140,-0.088,-1.012,-0.732,-0.732,2.625
-0.152,-0.089,-1.004,-2.625,-1.038,2.441
-0.157,-0.089,-0.997,-3.418,-1.038,1.770
-0.156,-0.089,-0.989,-0.122,-1.221,1.160
-0.152,-0.087,-1.004,1.221,0.244,1.465
-0.150,-0.088,-1.006,0.366,0.854,0.977
-0.143,-0.092,-1.017,-0.183,0.671,0.366
-0.137,-0.094,-1.019,-0.671,0.000,0.122
-0.137,-0.098,-1.002,-1.709,-1.160,0.122
-0.145,-0.090,-1.001,-1.343,-1.526,0.732
-0.150,-0.080,-1.003,-0.916,-1.404,1.221
-0.148,-0.076,-1.021,-0.427,-0.244,1.038
-0.141,-0.097,-1.025,0.000,-0.183,-0.244
-0.138,-0.113,-1.015,-1.038,-0.732,-0.366
-0.141,-0.110,-1.015,-1.648,-1.282,0.366
-0.138,-0.101,-1.005,-2.136,-1.770,1.221
-0.153,-0.096,-1.007,-2.869,-1.160,1.648
-0.148,-0.090,-1.016,-0.916,-0.854,1.770
-0.149,-0.086,-1.018,2.319,-0.854,2.441
-0.148,-0.075,-1.004,3.052,-1.099,2.319
-0.142,-0.074,-1.001,1.892,-0.916,1.526
-1.229,-0.003,-2.170,-48.645,508.179,-77.942
-1.168,-0.004,-2.592,-44.434,487.366,-83.862
-1.100,-0.055,-2.921,-34.241,451.599,-88.196
-1.031,-0.130,-3.153,-16.479,405.701,-93.384
-0.968,-0.185,-3.314,8.606,354.614,-94.360
-0.877,-0.317,-3.234,40.161,292.114,-93.506
-0.699,-0.409,-2.995,63.171,224.487,-87.158
-0.539,-0.392,-2.611,61.340,163.513,-72.998
-0.414,-0.376,-2.322,30.945,118.286,-57.922
-0.342,-0.418,-2.075,-6.287,85.388,-46.265
-0.282,-0.397,-1.841,-32.959,58.472,-33.569
-0.235,-0.318,-1.672,-43.945,42.236,-19.836
-0.226,-0.241,-1.574,-39.246,36.194,-10.132
-0.208,-0.159,-1.464,-23.315,30.457,-4.395
-0.197,-0.068,-1.363,-5.127,26.062,-2.136
-0.171,-0.050,-1.283,8.118,23.804,-3.479
-0.146,-0.064,-1.247,15.442,22.400,-6.592
-0.128,-0.136,-1.225,19.165,20.691,-9.399
-0.125,-0.211,-1.209,20.996,17.273,-9.888
-0.119,-0.210,-1.177,19.714,12.756,-5.981
-0.120,-0.224,-1.143,17.212,6.348,-3.296
-0.115,-0.200,-1.014,12.451,-2.441,-1.770
-0.108,-0.209,-0.983,3.113,-2.197,1.892
-0.093,-0.165,-1.040,-4.944,0.671,5.859
-0.107,-0.129,-1.064,-9.949,0.610,7.996
-0.123,-0.107,-1.042,-11.963,-1.465,8.057
-0.122,-0.092,-1.028,-10.010,-2.502,7.324
-0.119,-0.117,-1.028,-8.118,-1.648,5.615
-0.124,-0.128,-1.025,-6.470,-0.916,4.211
-0.130,-0.126,-1.028,-4.639,-0.244,3.784
-0.125,-0.152,-1.031,-1.953,0.061,2.686
-0.119,-0.165,-1.036,-0.244,0.122,2.197
-0.116,-0.165,-1.028,0.671,-0.427,2.930
-0.111,-0.137,-1.031,1.099,-1.465,4.028
-0.100,-0.141,-0.997,-0.366,-2.502,3.418
-0.091,-0.149,-0.999,-3.296,-2.075,2.869
-0.082,-0.156,-1.001,-5.188,-1.343,2.625
-0.082,-0.150,-1.014,-5.188,-1.160,3.174
-0.077,-0.150,-1.023,-5.005,-1.404,3.906
-0.076,-0.134,-1.026,-5.798,-2.502,4.272
-0.075,-0.114,-1.048,-7.324,-2.930,4.333
-0.063,-0.105,-1.047,-9.033,-4.639,3.418
-0.063,-0.152,-0.988,-6.714,-6.714,2.136
-0.055,-0.154,-0.985,-2.014,-5.005,3.357
-0.054,-0.122,-1.015,0.610,-1.831,5.981
-0.058,-0.120,-1.023,1.038,-1.648,5.615
-0.055,-0.101,-1.036,0.549,-2.747,5.554
-0.061,-0.095,-1.023,-0.305,-4.517,5.005
-0.066,-0.104,-0.996,-1.221,-5.188,4.211
-0.063,-0.106,-0.989,-0.549,-3.601,4.028
-0.055,-0.095,-1.000,0.061,-1.770,3.967
-0.058,-0.089,-1.022,-0.305,-0.366,3.235
-0.060,-0.067,-1.041,0.977,-0.183,2.441
-0.063,-0.074,-1.026,1.892,-1.221,0.549
-0.060,-0.079,-1.014,1.953,-2.136,-1.404
-0.053,-0.100,-1.009,0.488,-2.075,-2.747
-0.054,-0.134,-1.010,-0.488,-2.014,-3.479
-0.059,-0.130,-0.991,0.427,-2.136,-2.930
-0.050,-0.142,-0.979,-0.366,-0.671,-2.258
-0.044,-0.164,-0.985,-1.343,1.404,-2.441
-0.049,-0.140,-1.033,0.610,3.174,-0.732
-0.053,-0.123,-1.027,1.160,2.502,0.366
-0.056,-0.120,-1.019,0.427,1.404,0.000
-0.060,-0.125,-1.014,0.305,0.916,-0.488
-0.067,-0.120,-1.008,0.000,0.061,-0.427
-0.071,-0.113,-0.997,0.061,-0.122,-0.366
-0.066,-0.111,-1.004,0.488,-0.122,-1.099
-0.066,-0.107,-1.004,-0.427,0.122,-1.282
-0.067,-0.104,-1.006,-0.244,0.000,-1.526
-0.061,-0.091,-1.013,0.000,-0.793,-1.953
-0.063,-0.099,-1.003,-1.770,-2.319,-2.869
-0.063,-0.104,-1.008,-2.869,-3.357,-3.540
-0.065,-0.109,-1.020,-4.211,-3.723,-3.906
-0.047,-0.115,-1.013,-5.798,-5.615,-4.578
-0.058,-0.167,-0.956,-5.188,-7.324,-6.104
-0.049,-0.182,-0.946,-4.150,-5.615,-5.310
-0.053,-0.184,-0.934,-4.578,-1.892,-3.113
-0.048,-0.174,-0.986,-2.441,2.014,-1.709
-0.046,-0.180,-1.011,-1.831,3.601,-0.488
-0.054,-0.180,-1.013,-2.136,3.113,0.549
-0.059,-0.156,-1.014,-0.732,2.563,2.319
-0.057,-0.144,-0.995,-0.244,1.404,2.502
-0.058,-0.141,-0.986,-0.977,1.038,2.319
-0.063,-0.142,-0.979,-1.892,1.343,2.319
-0.067,-0.125,-0.998,-1.160,2.625,2.808
-0.064,-0.134,-1.005,-0.366,3.662,2.441
-0.062,-0.133,-1.020,0.916,4.089,2.441
-0.064,-0.140,-1.011,1.343,3.723,2.625
-0.060,-0.143,-1.008,0.977,3.357,2.747
-0.062,-0.143,-1.012,-0.183,3.052,2.991
-0.062,-0.140,-1.013,-1.587,2.869,2.869
-0.064,-0.139,-1.015,-1.831,2.502,2.930
-0.066,-0.127,-1.021,-2.136,2.441,3.357
-0.068,-0.117,-1.020,-2.502,2.380,2.991
-0.068,-0.110,-1.020,-2.563,2.441,2.380
-0.067,-0.119,-1.012,-3.235,1.953,1.404
-0.068,-0.121,-1.019,-3.723,1.587,0.732
-0.068,-0.134,-1.011,-4.578,1.221,0.305
-0.068,-0.148,-0.998,-3.967,0.488,0.000
-0.066,-0.149,-1.003,-2.258,1.038,0.793
-0.066,-0.146,-1.009,-0.854,1.282,1.526
-0.072,-0.139,-1.023,-0.549,1.709,2.075
-0.070,-0.132,-1.029,-0.366,1.221,2.075
-0.068,-0.134,-1.019,-0.916,0.244,2.014
-0.068,-0.126,-1.020,-1.770,0.183,1.892
-0.067,-0.136,-1.012,-2.075,-0.122,1.587
-0.067,-0.130,-1.012,-0.916,-0.122,1.831
-0.068,-0.123,-1.014,-0.122,0.366,1.831
-0.067,-0.122,-1.009,-0.427,0.427,1.404
-0.064,-0.128,-1.013,-1.099,0.488,0.671
-0.065,-0.128,-1.020,-2.136,0.610,0.305
-0.066,-0.131,-1.022,-2.808,0.183,-0.183
-0.063,-0.143,-1.005,-2.686,-0.427,-0.427
-0.064,-0.141,-1.014,-1.038,-0.244,-0.061
-0.065,-0.131,-1.010,-0.793,-0.305,0.122
-0.064,-0.136,-1.011,-2.197,-0.610,-0.183
-0.062,-0.151,-1.016,-2.441,-0.549,-0.488
-0.066,-0.152,-1.011,-2.136,-0.977,0.061
-0.066,-0.144,-1.015,-1.648,-0.732,0.854
-1.527,-0.152,-1.628,-72.083,530.396,-126.770
-1.615,-0.431,-2.244,-44.861,559.753,-140.259
-1.542,-0.494,-2.883,10.925,559.998,-136.841
-1.532,-0.402,-3.150,93.750,511.780,-119.446
-1.388,-0.254,-3.114,156.555,436.340,-99.915
-1.175,-0.149,-3.117,168.396,372.253,-83.557
-0.969,-0.218,-3.182,128.662,310.852,-72.205
-0.808,-0.334,-3.130,55.603,238.037,-60.242
-0.702,-0.357,-2.961,-17.700,160.217,-39.001
-0.630,-0.371,-2.662,-75.256,92.468,-17.761
-0.612,-0.360,-2.285,-103.210,42.114,0.122
-0.573,-0.243,-1.964,-103.271,11.108,16.113
-0.543,-0.119,-1.718,-88.867,0.549,25.635
-0.503,-0.034,-1.575,-64.331,-0.793,28.564
-0.461,0.048,-1.491,-35.706,0.305,26.978
-0.402,0.086,-1.396,-14.099,-1.404,21.301
-0.338,0.033,-1.300,-2.014,-3.723,12.451
-0.287,-0.038,-1.236,3.357,-4.211,5.554
-0.267,-0.095,-1.204,7.751,-3.296,3.113
-0.242,-0.084,-1.251,11.963,-4.089,2.747
-0.236,-0.121,-1.125,12.939,-10.925,1.648
-0.231,-0.106,-1.109,11.536,-10.437,4.456
-0.208,-0.102,-1.078,7.019,-10.132,6.042
-0.178,-0.096,-1.085,0.427,-11.597,7.202
-0.169,-0.088,-1.077,-5.493,-14.587,7.080
-0.186,-0.084,-1.029,-9.949,-18.494,6.836
-0.182,-0.087,-0.979,-14.099,-20.569,6.226
-0.176,-0.081,-0.997,-17.212,-17.029,5.676
-0.187,-0.089,-0.981,-17.761,-13.733,4.089
-0.192,-0.080,-0.989,-14.832,-10.132,2.502
-0.177,-0.097,-0.991,-9.583,-6.409,0.244
-0.176,-0.126,-0.973,-4.639,-4.578,-2.075
-0.167,-0.148,-0.966,0.244,-1.892,-2.869
-0.146,-0.155,-0.991,4.822,-0.427,-2.869
-0.139,-0.158,-1.024,4.700,0.244,-2.502
-0.139,-0.174,-1.042,2.808,-1.221,-1.648
-0.132,-0.180,-1.029,1.648,-4.150,-0.305
-0.132,-0.160,-1.003,0.854,-6.042,1.892
-0.131,-0.129,-0.998,1.465,-5.981,3.784
-0.134,-0.122,-0.961,2.869,-5.676,4.517
-0.126,-0.089,-0.964,5.493,-4.395,5.127
-0.122,-0.069,-0.973,5.981,-2.930,5.066
-0.125,-0.083,-0.991,5.249,-1.770,3.357
-0.126,-0.094,-0.995,5.371,-1.221,2.441
-0.124,-0.109,-0.979,5.981,-1.770,2.380
-0.123,-0.090,-1.000,6.409,-0.977,3.296
-0.124,-0.088,-1.014,4.578,-1.221,3.540
-0.120,-0.081,-1.012,2.502,-1.831,4.028
-0.115,-0.074,-1.000,1.465,-2.869,4.395
-0.119,-0.063,-0.989,1.221,-3.418,4.395
-0.122,-0.053,-0.984,0.122,-3.601,4.089
-0.128,-0.046,-0.972,-0.061,-3.235,3.052
-0.126,-0.049,-0.988,1.282,-1.709,1.709
-0.134,-0.055,-0.998,2.686,-0.488,0.427
-0.129,-0.074,-0.987,2.014,-0.610,-0.671
-0.130,-0.093,-0.992,2.197,-0.183,-1.282
-0.125,-0.102,-0.994,1.892,0.183,-1.099
-0.121,-0.111,-1.008,0.671,0.427,-0.793
-0.122,-0.097,-1.015,-0.977,-0.183,0.244
-0.126,-0.086,-1.009,-2.258,-1.221,1.038
-0.130,-0.078,-1.007,-2.258,-1.770,1.099
-0.135,-0.072,-1.002,-2.502,-1.770,0.854
-0.137,-0.086,-0.998,-2.197,-1.648,0.366
-0.131,-0.098,-1.016,-0.549,-1.404,0.000
-0.144,-0.080,-0.997,-0.427,-1.526,0.427
-0.133,-0.108,-0.984,-0.488,-1.831,-0.488
-0.130,-0.113,-1.012,-0.854,-0.549,-0.366
-0.137,-0.096,-1.008,-0.916,-1.343,0.671
-0.139,-0.078,-1.002,-1.160,-1.770,0.977
-0.143,-0.072,-1.015,-0.671,-1.465,0.366
-0.141,-0.079,-1.013,-0.549,-1.648,-0.671
-0.139,-0.083,-1.017,0.549,-1.770,-1.404
-0.132,-0.098,-1.021,0.610,-1.404,-1.892
-0.129,-0.117,-1.005,0.793,-2.441,-2.197
-0.126,-0.116,-1.004,1.160,-2.563,-1.343
-0.125,-0.119,-1.001,0.854,-3.052,-0.854
-0.126,-0.117,-0.997,-0.610,-3.357,-0.427
-0.121,-0.107,-1.008,-1.526,-3.174,0.244
-0.130,-0.106,-1.009,-1.648,-3.235,0.366
-0.134,-0.105,-0.983,-1.465,-3.540,0.427
-0.125,-0.105,-0.985,0.488,-3.296,0.671
-0.124,-0.091,-0.992,1.099,-2.136,0.854
-0.122,-0.093,-1.010,0.427,-0.793,0.305
-0.118,-0.100,-1.009,0.610,-1.038,-0.366
-0.122,-0.099,-1.010,-0.549,-1.648,-0.793
-0.121,-0.111,-1.007,-2.258,-2.258,-0.854
-0.116,-0.123,-1.024,-3.113,-2.808,-0.977
-0.116,-0.129,-1.021,-4.028,-3.784,-0.244
-0.120,-0.125,-1.007,-4.089,-5.371,0.854
-0.121,-0.109,-1.005,-3.052,-5.493,1.831
-0.118,-0.110,-1.001,-2.258,-5.127,1.709
-0.114,-0.114,-0.998,-1.709,-4.395,1.587
-0.112,-0.111,-1.010,-0.793,-3.723,1.892
-0.112,-0.110,-1.008,-1.099,-3.967,2.197
-0.115,-0.110,-1.004,-1.892,-4.761,2.380
-0.113,-0.109,-0.994,-2.380,-5.188,2.441
-0.123,-0.121,-1.005,-2.075,-5.005,2.502
-0.127,-0.085,-0.981,-1.953,-4.883,3.479
-0.112,-0.119,-0.991,-2.502,-4.028,2.014
-0.105,-0.125,-0.997,-3.174,-3.174,2.075
-0.113,-0.100,-0.997,-2.380,-3.296,3.174
-0.114,-0.082,-1.000,-1.587,-2.686,3.662
-0.117,-0.083,-1.006,-1.160,-2.319,2.625
-0.117,-0.085,-1.012,-0.732,-2.441,1.465
-0.118,-0.088,-1.012,-0.427,-2.502,0.671
-0.107,-0.099,-1.018,-0.427,-2.258,-0.366
-0.110,-0.115,-1.007,-0.061,-2.869,-0.854
-0.108,-0.102,-1.021,1.038,-2.563,-0.122
-0.109,-0.106,-1.023,-0.061,-2.869,-0.122
-0.109,-0.101,-1.021,-0.854,-3.296,-0.366
-0.111,-0.103,-1.018,-1.160,-3.479,-0.366
-0.108,-0.117,-1.002,-1.831,-3.723,-0.916
-0.111,-0.118,-1.007,-1.648,-3.418,-0.732
-0.107,-0.117,-1.014,-0.732,-3.113,-0.244
-0.103,-0.111,-1.027,-0.122,-3.235,0.122
-0.104,-0.115,-1.019,-0.549,-3.906,0.244
-0.104,-0.110,-1.027,-0.916,-4.150,0.488
-0.103,-0.109,-1.029,-0.610,-4.211,0.549
-0.102,-0.123,-1.029,-0.671,-4.700,0.610
-1.190,-0.341,-1.545,64.758,488.037,-119.385
-1.252,-0.275,-1.801,187.439,504.639,-102.600
-1.243,-0.089,-2.015,269.531,497.437,-73.730
-1.004,0.156,-2.520,255.676,479.004,-46.021
-0.794,0.416,-3.248,164.062,451.599,-29.053
-0.607,0.209,-3.783,25.024,378.113,-39.001
-0.477,-0.131,-3.261,-83.130,244.202,-52.917
-0.430,-0.324,-2.620,-141.541,134.888,-44.617
-0.524,-0.515,-2.054,-146.240,77.393,-35.461
-0.532,-0.775,-1.536,-115.295,48.889,-28.809
-0.590,-0.679,-1.197,-66.711,48.645,-4.822
-0.529,-0.223,-1.292,-16.052,78.125,25.208
-0.454,-0.060,-1.562,9.583,99.304,32.104
-0.432,-0.085,-1.622,10.559,92.834,23.743
-0.447,-0.111,-1.555,7.935,73.730,20.203
-0.466,-0.186,-1.487,6.348,59.021,19.531
-0.470,-0.183,-1.456,6.226,49.438,23.071
-0.467,-0.121,-1.487,10.559,47.974,28.748
-0.608,-0.092,-1.805,18.188,60.974,32.227
-0.652,0.132,-2.247,34.546,64.514,36.865
-0.520,0.253,-2.031,48.462,23.621,34.424
-0.482,0.172,-1.501,47.546,-25.208,24.536
-0.406,0.145,-1.295,40.222,-39.673,18.066
-0.381,0.180,-1.327,23.254,-37.109,16.174
-0.338,0.177,-1.006,8.789,-53.223,13.123
-0.303,0.112,-0.814,-1.526,-57.556,8.240
-0.293,0.176,-0.840,-13.306,-40.588,6.165
-0.288,0.161,-0.898,-19.348,-25.452,0.061
-0.238,0.067,-0.986,-13.611,-18.127,-8.179
-0.204,0.003,-0.985,-3.662,-15.930,-12.695
-0.176,-0.034,-0.962,4.333,-14.832,-14.526
-0.147,-0.084,-0.923,7.019,-14.648,-15.747
-0.108,-0.135,-0.895,3.357,-15.625,-15.808
-0.090,-0.177,-0.851,-4.089,-17.578,-13.855
-0.092,-0.196,-0.850,-11.475,-16.846,-9.338
-0.096,-0.133,-0.910,-14.771,-13.000,-3.601
-0.100,-0.137,-0.902,-15.869,-12.695,-1.099
-0.109,-0.124,-0.920,-14.282,-10.986,0.793
-0.119,-0.092,-0.900,-10.071,-9.949,3.296
-0.126,-0.098,-0.878,-7.568,-8.301,3.845
-0.131,-0.077,-0.904,-5.249,-4.822,4.395
-0.132,-0.071,-0.933,-4.150,-2.441,5.066
-0.137,-0.068,-0.934,-4.578,-2.441,5.127
-0.149,-0.060,-0.927,-5.371,-2.563,5.737
-0.154,-0.048,-0.936,-6.775,-2.014,6.287
-0.162,-0.015,-0.966,-8.606,-0.854,6.531
-0.167,-0.003,-0.969,-9.033,-1.160,5.432
-0.157,-0.016,-0.982,-9.338,-1.770,3.357
-0.156,-0.006,-0.998,-9.705,-2.197,2.075
-0.160,-0.014,-0.963,-9.277,-3.479,0.977
-0.156,-0.019,-0.976,-5.493,-2.625,-0.061
-0.160,-0.022,-0.973,-2.930,-1.465,-0.916
-0.167,-0.017,-0.983,-2.563,-0.488,-1.770
-0.163,-0.020,-1.019,-1.831,0.610,-2.869
-0.157,-0.048,-1.020,-1.770,0.427,-4.089
-0.149,-0.067,-1.040,-2.197,0.000,-4.272
-0.147,-0.080,-1.051,-3.662,-0.793,-3.723
-0.147,-0.113,-1.030,-5.310,-2.930,-3.357
-0.150,-0.098,-1.030,-4.272,-3.479,-1.770
-0.156,-0.068,-1.024,-3.296,-3.723,-0.122
-0.154,-0.060,-1.013,-3.113,-4.272,-0.183
-0.148,-0.053,-1.025,-3.357,-3.845,-0.610
-0.148,-0.051,-1.026,-2.197,-3.784,-1.160
-0.148,-0.039,-1.018,0.366,-4.456,-1.709
-0.145,-0.035,-0.991,1.343,-5.249,-2.441
-0.138,-0.043,-0.971,0.183,-5.310,-3.418
-0.136,-0.056,-0.988,-1.587,-4.211,-4.517
-0.137,-0.081,-0.985,-3.479,-3.784,-5.249
-0.139,-0.089,-0.984,-4.028,-4.211,-5.249
-0.142,-0.087,-0.984,-4.028,-3.967,-4.517
-0.140,-0.104,-0.971,-4.700,-3.845,-4.822
-0.137,-0.117,-0.985,-4.333,-2.930,-4.639
-0.142,-0.114,-1.001,-3.540,-2.136,-3.845
-0.142,-0.097,-1.000,-2.686,-2.686,-3.113
-0.143,-0.104,-0.991,-3.052,-3.174,-3.174
-0.142,-0.120,-0.965,-4.211,-3.540,-3.113
-0.145,-0.122,-0.958,-3.784,-2.991,-2.136
-0.145,-0.106,-0.948,-1.953,-1.160,-0.549
-0.141,-0.101,-0.981,-0.061,1.526,0.183
-0.141,-0.085,-0.994,1.648,2.441,0.732
-0.137,-0.081,-0.999,0.671,1.831,0.610
-0.139,-0.098,-0.996,-0.549,1.343,0.244
-0.145,-0.096,-1.011,-0.244,1.282,0.488
-0.146,-0.087,-1.022,-0.183,0.732,0.977
-0.145,-0.090,-1.020,-0.488,-0.122,0.427
-0.141,-0.092,-1.027,-0.549,-0.549,0.305
-0.139,-0.104,-1.026,-0.854,-1.160,0.122
-0.139,-0.114,-0.999,-0.793,-2.502,0.427
-0.139,-0.086,-0.999,0.305,-2.075,1.648
-0.143,-0.072,-1.010,0.427,-0.916,1.953
-0.142,-0.068,-1.015,0.000,-1.282,1.404
-0.143,-0.066,-1.016,-1.526,-1.831,0.732
-0.144,-0.083,-0.998,-2.747,-2.502,-0.244
-0.142,-0.105,-0.984,-2.502,-2.563,-0.732
-0.135,-0.104,-0.989,-1.465,-1.831,0.000
-0.135,-0.105,-1.001,-1.831,-1.648,0.671
-0.134,-0.101,-0.998,-1.770,-2.014,1.221
-0.127,-0.097,-0.997,-0.671,-2.197,1.831
-0.126,-0.087,-0.983,-0.671,-2.258,2.258
-0.128,-0.082,-0.993,-1.770,-1.587,2.441
-0.129,-0.095,-0.999,-2.686,-1.404,2.197
-0.131,-0.087,-1.016,-2.136,-1.404,2.563
-0.133,-0.084,-1.014,-1.648,-1.709,2.808
-0.131,-0.096,-1.012,-0.977,-2.075,2.625
-0.129,-0.089,-1.015,-1.282,-2.441,2.930
-0.132,-0.089,-1.000,-2.441,-2.869,3.052
-0.133,-0.094,-1.002,-2.136,-2.380,2.930
-0.132,-0.092,-1.017,-1.160,-1.709,3.052
-0.135,-0.100,-1.019,-1.404,-2.197,3.174
-0.135,-0.099,-1.025,-0.793,-3.052,3.540
-0.136,-0.086,-1.029,-1.160,-3.601,4.150
-0.138,-0.096,-1.022,-1.587,-4.944,3.845
-0.139,-0.095,-1.002,-1.892,-6.165,4.028
-0.137,-0.076,-1.002,-1.709,-6.042,4.578
-0.134,-0.078,-0.989,-1.892,-6.165,4.456
-0.133,-0.069,-0.988,-1.038,-5.737,4.272
-0.133,-0.056,-0.989,-0.427,-4.822,3.967
-0.133,-0.058,-1.003,0.610,-3.601,2.930
-0.128,-0.058,-1.024,1.282,-2.991,2.136
-1.552,0.444,-1.974,-88.745,586.792,-55.542
-1.485,0.216,-2.473,-186.157,536.682,-88.013
-1.285,-0.016,-2.744,-243.225,468.445,-112.061
-1.206,-0.362,-2.807,-248.596,413.269,-130.432
-1.240,-0.782,-2.836,-210.449,375.732,-142.883
-1.324,-0.935,-2.617,-123.779,334.900,-136.719
-1.360,-0.612,-2.285,-5.737,297.974,-108.643
-1.310,-0.318,-2.237,96.008,286.865,-88.440
-1.213,-0.411,-2.527,137.268,289.429,-86.060
